FileName,Ax,Ay,Bx,By,darker,weight
02_2021011311124940,247,49,267,40,E,1.0
02_2021011311124940,262,61,267,40,E,1.0
02_2021011311124940,287,28,266,12,E,1.0
02_2021011311124940,287,28,267,40,E,1.0
02_2021011311124940,266,12,267,40,E,1.0
02_2021011311124940,250,77,247,49,E,1.0
02_2021011311124940,230,65,250,77,E,1.0
02_2021011311124940,230,65,247,49,E,0.64
02_2021011311124940,262,61,250,77,E,1.0
02_2021011311124940,380,72,396,89,E,1.0
02_2021011311124940,378,108,396,89,E,1.0
02_2021011311124940,419,81,396,89,E,1.0
02_2021011311124940,396,89,410,65,E,1.0
02_2021011311124940,393,58,396,89,E,1.0
02_2021011311124940,393,58,410,65,E,1.0
02_2021011311124940,341,66,337,37,E,1.0
02_2021011311124940,337,37,361,54,E,1.0
02_2021011311124940,341,66,361,54,E,1.0
02_2021011311124940,322,64,341,66,E,1.0
02_2021011311124940,368,34,393,58,E,1.0
02_2021011311124940,368,34,361,54,E,1.0
02_2021011311124940,337,37,368,34,E,1.0
02_2021011311124940,393,58,411,46,E,1.0
02_2021011311124940,411,46,410,65,E,1.0
02_2021011311124940,368,34,343,15,E,1.0
02_2021011311124940,337,37,343,15,E,1.0
02_2021011311124940,342,317,355,339,E,0.96
02_2021011311124940,376,319,355,339,E,0.96
02_2021011311124940,342,317,376,319,E,0.96
02_2021011311124940,449,536,432,546,E,0.96
02_2021011311124940,433,523,449,536,E,0.96
02_2021011311124940,474,541,449,536,E,0.96
02_2021011311124940,447,561,449,536,E,0.96
02_2021011311124940,449,536,469,561,E,0.96
02_2021011311124940,392,549,411,564,B,0.56
02_2021011311124940,392,549,414,545,B,0.78
02_2021011311124940,388,527,392,549,E,0.7
02_2021011311124940,348,572,339,555,E,0.96
02_2021011311124940,348,572,370,582,E,0.96
02_2021011311124940,320,582,348,572,E,0.82
02_2021011311124940,51,342,69,348,E,0.96
02_2021011311124940,88,346,69,348,E,0.96
02_2021011311124940,163,414,145,428,B,0.88
02_2021011311124940,131,329,145,359,E,0.92
02_2021011311124940,96,295,66,305,E,0.96
02_2021011311124940,131,300,118,313,E,0.96
02_2021011311124940,118,313,131,329,E,0.96
02_2021011311124940,118,313,96,295,B,0.6
02_2021011311124940,131,300,96,295,B,0.92
02_2021011311124940,277,428,258,424,A,0.68
02_2021011311124940,249,456,269,465,B,0.4
02_2021011311124940,248,489,232,512,B,0.92
02_2021011311124940,248,489,262,507,B,0.92
02_2021011311124940,249,456,248,489,E,0.96
02_2021011311124940,269,465,248,489,A,0.8
02_2021011311124940,248,489,278,487,B,0.56
02_2021011311124940,230,451,230,478,E,0.96
02_2021011311124940,230,478,216,463,E,0.96
02_2021011311124940,249,456,230,478,E,0.96
02_2021011311124940,230,478,248,489,E,0.96
02_2021011311124940,200,481,230,478,E,0.96
02_2021011311124940,230,478,215,493,E,0.96
02_2021011311124940,230,478,232,512,B,0.56
02_2021011311124940,215,493,232,512,B,0.52
02_2021011311124940,163,516,185,513,E,0.96
02_2021011311124940,183,493,185,513,E,0.06
02_2021011311124940,190,533,185,513,B,0.92
02_2021011311124940,215,493,185,513,E,0.12
02_2021011311124940,208,556,231,565,E,0.44
02_2021011311124940,208,556,205,577,E,0.88
02_2021011311124940,230,537,208,556,E,0.16
02_2021011311124940,210,520,232,512,E,0.96
02_2021011311124940,210,520,230,537,A,0.92
02_2021011311124940,210,520,208,556,A,0.62
02_2021011311124940,190,533,208,556,E,0.24
02_2021011311124940,210,520,190,533,A,0.92
02_2021011311124940,210,520,185,513,E,0.96
02_2021011311124940,215,493,210,520,B,0.56
02_2021011311124940,185,557,166,540,E,0.56
02_2021011311124940,185,557,163,568,E,0.24
02_2021011311124940,190,533,185,557,E,0.24
02_2021011311124940,185,557,208,556,E,0.34
02_2021011311124940,185,557,185,585,E,0.52
02_2021011311124940,185,557,205,577,E,0.3
02_2021011311124940,252,337,263,356,E,0.74
02_2021011311124940,221,338,252,337,B,0.96
02_2021011311124940,252,337,241,311,E,0.24
02_2021011311124940,224,316,203,341,E,0.96
02_2021011311124940,206,306,203,341,E,0.96
02_2021011311124940,206,306,224,316,E,0.96
02_2021011311124940,224,316,221,338,E,0.96
02_2021011311124940,224,316,252,337,B,0.96
02_2021011311124940,224,316,241,311,B,0.8
02_2021011311124940,131,329,153,343,E,0.96
02_2021011311124940,149,313,153,343,E,0.96
02_2021011311124940,174,333,153,343,E,0.96
02_2021011311124940,149,313,174,333,E,0.96
02_2021011311124940,153,343,145,359,E,0.96
02_2021011311124940,153,343,184,360,B,0.36
02_2021011311124940,190,322,203,341,E,0.96
02_2021011311124940,206,306,190,322,E,0.96
02_2021011311124940,174,333,190,322,A,0.2
02_2021011311124940,369,401,367,373,E,0.96
02_2021011311124940,245,388,269,408,B,0.96
02_2021011311124940,269,408,277,428,E,0.3
02_2021011311124940,269,408,258,424,A,0.96
02_2021011311124940,282,193,261,165,E,0.96
02_2021011311124940,221,293,241,311,B,0.72
02_2021011311124940,221,293,224,316,E,0.92
02_2021011311124940,221,293,206,306,E,0.92
02_2021011311124940,210,267,221,293,A,0.42
02_2021011311124940,221,293,192,285,B,0.62
02_2021011311124940,192,285,206,306,A,0.76
02_2021011311124940,210,267,192,285,B,0.06
02_2021011311124940,252,27,247,49,E,0.96
02_2021011311124940,252,27,267,40,E,0.96
02_2021011311124940,252,27,266,12,E,0.96
02_2021011311124940,286,47,287,28,E,0.96
02_2021011311124940,287,28,311,46,B,0.56
02_2021011311124940,286,47,311,46,B,0.56
02_2021011311124940,286,47,267,40,E,0.96
02_2021011311124940,262,61,286,47,E,0.56
02_2021011311124940,287,28,309,18,E,0.16
02_2021011311124940,311,46,309,18,A,0.36
02_2021011311124940,309,18,337,37,B,0.4
02_2021011311124940,309,18,343,15,B,0.4
02_2021011311124940,298,84,320,95,E,0.52
02_2021011311124940,298,84,322,64,E,0.12
02_2021011311124940,322,64,320,95,E,1.0
02_2021011311124940,320,95,341,66,E,1.0
02_2021011311124940,339,98,341,66,E,1.0
02_2021011311124940,320,95,339,98,E,1.0
02_2021011311124940,307,109,320,95,E,1.0
02_2021011311124940,298,84,307,109,E,0.16
02_2021011311124940,328,114,320,95,E,1.0
02_2021011311124940,307,109,328,114,E,1.0
02_2021011311124940,328,114,339,98,E,1.0
02_2021011311124940,322,64,298,62,A,0.6
02_2021011311124940,298,62,311,46,B,0.6
02_2021011311124940,298,84,298,62,A,0.36
02_2021011311124940,286,47,298,62,E,0.96
02_2021011311124940,298,84,284,98,A,0.2
02_2021011311124940,307,109,284,98,A,0.64
02_2021011311124940,396,123,412,135,E,0.96
02_2021011311124940,378,108,396,123,E,1.0
02_2021011311124940,387,168,404,184,E,0.96
02_2021011311124940,360,165,387,168,E,1.0
02_2021011311124940,353,126,328,114,E,0.96
02_2021011311124940,353,126,330,141,E,0.96
02_2021011311124940,330,141,328,114,E,0.96
02_2021011311124940,353,126,378,108,E,0.96
02_2021011311124940,353,126,359,95,E,0.96
02_2021011311124940,353,126,339,98,E,0.96
02_2021011311124940,339,98,359,95,E,0.96
02_2021011311124940,339,98,358,74,E,1.0
02_2021011311124940,359,95,358,74,E,1.0
02_2021011311124940,341,66,358,74,E,1.0
02_2021011311124940,361,54,358,74,E,1.0
02_2021011311124940,380,72,358,74,E,1.0
02_2021011311124940,368,34,398,28,E,1.0
02_2021011311124940,393,58,398,28,E,1.0
02_2021011311124940,398,28,411,46,E,1.0
02_2021011311124940,398,28,416,24,E,1.0
02_2021011311124940,411,46,416,24,E,1.0
02_2021011311124940,411,46,430,37,E,1.0
02_2021011311124940,430,37,416,24,E,1.0
02_2021011311124940,430,37,434,12,E,1.0
02_2021011311124940,416,24,434,12,E,1.0
02_2021011311124940,347,297,363,287,E,0.56
02_2021011311124940,339,280,347,297,E,0.96
02_2021011311124940,339,280,363,287,E,0.56
02_2021011311124940,342,317,347,297,E,0.56
02_2021011311124940,347,297,376,319,E,0.56
02_2021011311124940,75,324,69,348,E,0.56
02_2021011311124940,75,324,51,342,E,0.56
02_2021011311124940,66,305,75,324,E,0.56
02_2021011311124940,75,324,88,346,E,0.56
02_2021011311124940,117,428,145,428,A,0.6
02_2021011311124940,98,428,117,428,E,0.96
02_2021011311124940,112,406,117,428,E,0.96
02_2021011311124940,131,329,108,336,E,0.96
02_2021011311124940,118,313,108,336,E,0.96
02_2021011311124940,88,346,108,336,A,0.6
02_2021011311124940,174,333,169,312,E,0.92
02_2021011311124940,149,313,169,312,E,0.96
02_2021011311124940,190,322,169,312,A,0.16
02_2021011311124940,269,408,246,411,A,0.8
02_2021011311124940,245,388,246,411,E,0.56
02_2021011311124940,246,411,258,424,E,0.56
02_2021011311124940,225,398,246,411,E,0.96
02_2021011311124940,223,418,246,411,E,0.96
02_2021011311124940,305,131,328,114,E,1.0
02_2021011311124940,307,109,305,131,E,1.0
02_2021011311124940,305,131,330,141,E,1.0
02_2021011311124940,230,97,250,77,E,0.96
02_2021011311124940,248,104,250,77,A,0.56
02_2021011311124940,230,97,248,104,B,0.76
02_2021011311124940,230,97,230,65,E,0.96
02_2021011311124940,248,104,272,114,A,0.76
02_2021011311124940,279,67,284,98,E,0.96
02_2021011311124940,279,67,298,84,B,0.56
02_2021011311124940,279,67,298,62,E,0.56
02_2021011311124940,279,67,286,47,E,0.56
02_2021011311124940,262,61,279,67,E,0.56
02_2021011311124940,346,153,330,141,E,1.0
02_2021011311124940,346,153,360,165,E,1.0
02_2021011311124940,346,153,353,126,E,0.96
02_2021011311124940,382,136,378,108,E,1.0
02_2021011311124940,382,136,396,123,E,1.0
02_2021011311124940,353,126,382,136,E,0.96
02_2021011311124940,318,273,339,280,E,0.56
02_2021011311124940,329,234,358,251,E,0.56
02_2021011311124940,299,245,329,234,E,0.96
02_2021011311124940,360,232,358,251,E,0.56
02_2021011311124940,329,234,360,232,E,0.96
02_2021011311124940,75,324,50,323,E,0.56
02_2021011311124940,66,305,50,323,E,0.96
02_2021011311124940,51,342,50,323,E,0.64
02_2021011311124940,131,411,117,428,B,0.16
02_2021011311124940,112,406,131,411,B,0.52
02_2021011311124940,131,411,145,428,A,0.92
02_2021011311124940,142,390,131,411,B,0.92
02_2021011311124940,131,411,163,414,A,0.96
02_2021011311124940,185,303,169,312,E,0.6
02_2021011311124940,185,303,190,322,A,0.64
02_2021011311124940,185,303,192,285,B,0.16
02_2021011311124940,185,303,206,306,A,0.6
02_2021011311124940,267,91,272,114,E,0.96
02_2021011311124940,248,104,267,91,A,0.72
02_2021011311124940,267,91,284,98,E,0.56
02_2021011311124940,272,114,284,98,E,0.56
02_2021011311124940,267,91,250,77,E,0.96
02_2021011311124940,267,91,279,67,E,0.56
02_2021011311124940,267,91,262,61,E,0.96
02_2021011311124940,288,122,305,131,B,0.6
02_2021011311124940,272,114,288,122,E,0.96
02_2021011311124940,288,122,307,109,B,0.6
02_2021011311124940,288,122,284,98,E,0.56
02_2021011311124940,332,214,360,232,E,0.56
02_2021011311124940,329,234,332,214,E,0.56
02_2021011311124940,382,136,397,150,E,1.0
02_2021011311124940,387,168,397,150,E,0.96
02_2021011311124940,382,136,387,168,E,0.96
02_2021011311124940,397,150,412,135,E,1.0
02_2021011311124940,397,150,396,123,E,1.0
02_2021011311124940,346,153,363,146,E,0.56
02_2021011311124940,363,146,353,126,E,0.96
02_2021011311124940,363,146,382,136,E,1.0
02_2021011311124940,363,146,360,165,E,1.0
02_2021011311124940,363,146,387,168,E,0.96
02_2021011311124940,299,245,321,252,E,0.96
02_2021011311124940,329,234,321,252,E,0.96
02_2021011311124940,318,273,321,252,E,0.96
02_2021011311124940,169,283,185,303,E,0.2
02_2021011311124940,169,283,169,312,E,0.96
02_2021011311124940,169,283,192,285,B,0.12
02_2021011311124940,169,283,149,313,E,0.96
02_2021011311124940,369,270,358,251,E,0.96
02_2021011311124940,369,270,363,287,E,0.96
02_2021011311124940,339,280,369,270,E,0.56
02_2021011311160485,165,537,179,560,E,0.38
02_2021011311160485,39,518,53,538,E,0.84
02_2021011311160485,53,538,33,544,E,0.84
02_2021011311160485,39,518,33,544,E,0.84
02_2021011311160485,53,538,70,557,E,0.52
02_2021011311160485,71,530,53,538,E,0.84
02_2021011311160485,71,530,70,557,E,0.62
02_2021011311160485,39,518,69,511,E,0.62
02_2021011311160485,53,538,69,511,E,0.62
02_2021011311160485,71,530,69,511,E,0.84
02_2021011311160485,113,533,89,534,E,0.84
02_2021011311160485,113,533,109,551,E,0.84
02_2021011311160485,89,534,109,551,E,0.84
02_2021011311160485,89,534,70,557,E,0.84
02_2021011311160485,71,530,89,534,E,0.84
02_2021011311160485,165,537,145,548,E,0.74
02_2021011311160485,148,529,145,548,E,0.84
02_2021011311160485,165,537,148,529,E,0.74
02_2021011311160485,145,548,129,567,E,0.52
02_2021011311160485,129,567,108,571,E,0.56
02_2021011311160485,109,551,108,571,E,0.08
02_2021011311160485,129,567,109,551,E,0.12
02_2021011311160485,368,572,398,574,E,1.0
02_2021011311160485,485,370,469,383,E,1.0
02_2021011311160485,345,391,367,380,E,1.0
02_2021011311160485,359,411,367,380,E,1.0
02_2021011311160485,345,391,359,411,E,1.0
02_2021011311160485,294,370,302,388,E,1.0
02_2021011311160485,294,370,319,373,E,1.0
02_2021011311160485,319,373,302,388,E,1.0
02_2021011311160485,283,386,302,388,E,0.6
02_2021011311160485,294,370,283,386,E,0.6
02_2021011311160485,293,405,302,388,E,1.0
02_2021011311160485,283,386,293,405,E,0.6
02_2021011311160485,315,351,294,370,E,1.0
02_2021011311160485,315,351,319,373,E,1.0
02_2021011311160485,260,330,277,340,E,1.0
02_2021011311160485,262,308,258,279,E,1.0
02_2021011311160485,300,333,277,320,E,1.0
02_2021011311160485,277,320,302,312,E,1.0
02_2021011311160485,300,333,302,312,E,1.0
02_2021011311160485,300,333,277,340,E,1.0
02_2021011311160485,277,320,277,340,E,1.0
02_2021011311160485,260,330,277,320,E,1.0
02_2021011311160485,260,330,262,308,E,1.0
02_2021011311160485,262,308,277,320,E,1.0
02_2021011311160485,480,225,460,221,E,0.96
02_2021011311160485,442,230,460,221,E,0.56
02_2021011311160485,417,233,442,230,A,0.56
02_2021011311160485,282,229,281,249,E,1.0
02_2021011311160485,301,232,281,249,E,1.0
02_2021011311160485,282,229,301,232,E,1.0
02_2021011311160485,293,263,301,232,E,1.0
02_2021011311160485,313,246,301,232,E,1.0
02_2021011311160485,293,263,313,246,E,1.0
02_2021011311160485,293,263,281,249,E,1.0
02_2021011311160485,271,193,280,169,E,1.0
02_2021011311160485,235,124,249,147,E,0.96
02_2021011311160485,34,562,70,557,E,0.52
02_2021011311160485,53,538,34,562,E,0.84
02_2021011311160485,34,562,33,544,E,0.84
02_2021011311160485,34,562,16,575,E,0.84
02_2021011311160485,13,536,33,544,E,0.52
02_2021011311160485,39,518,13,536,E,0.52
02_2021011311160485,43,466,22,467,E,0.2
02_2021011311160485,21,449,22,467,E,0.66
02_2021011311160485,43,466,21,449,E,0.34
02_2021011311160485,129,567,127,546,E,0.44
02_2021011311160485,109,551,127,546,E,0.62
02_2021011311160485,145,548,127,546,E,0.62
02_2021011311160485,113,533,127,546,E,0.74
02_2021011311160485,148,529,127,546,E,0.62
02_2021011311160485,92,563,108,571,E,0.88
02_2021011311160485,109,551,92,563,E,0.12
02_2021011311160485,89,534,92,563,E,0.12
02_2021011311160485,70,557,92,563,E,0.52
02_2021011311160485,371,429,349,427,E,1.0
02_2021011311160485,359,411,349,427,E,1.0
02_2021011311160485,359,411,371,429,E,1.0
02_2021011311160485,392,521,402,545,E,1.0
02_2021011311160485,469,383,478,408,E,1.0
02_2021011311160485,452,400,478,408,E,1.0
02_2021011311160485,452,400,469,383,E,1.0
02_2021011311160485,460,349,485,370,E,1.0
02_2021011311160485,458,369,469,383,E,1.0
02_2021011311160485,458,369,485,370,E,1.0
02_2021011311160485,460,349,458,369,E,1.0
02_2021011311160485,452,400,458,369,E,1.0
02_2021011311160485,392,474,407,490,E,1.0
02_2021011311160485,392,474,425,482,E,1.0
02_2021011311160485,425,482,407,490,E,1.0
02_2021011311160485,414,453,392,474,E,1.0
02_2021011311160485,414,453,425,482,E,1.0
02_2021011311160485,379,396,367,380,E,1.0
02_2021011311160485,359,411,379,396,E,1.0
02_2021011311160485,379,396,371,429,E,1.0
02_2021011311160485,487,159,481,139,E,0.96
02_2021011311160485,327,401,349,427,E,1.0
02_2021011311160485,327,401,302,388,E,1.0
02_2021011311160485,319,373,327,401,E,1.0
02_2021011311160485,327,401,345,391,E,1.0
02_2021011311160485,327,401,359,411,E,1.0
02_2021011311160485,339,373,345,391,E,1.0
02_2021011311160485,339,373,367,380,E,1.0
02_2021011311160485,339,373,327,401,E,1.0
02_2021011311160485,339,373,319,373,E,1.0
02_2021011311160485,300,333,315,351,E,1.0
02_2021011311160485,420,62,422,44,E,1.0
02_2021011311160485,282,229,273,212,E,1.0
02_2021011311160485,302,312,309,282,E,1.0
02_2021011311160485,293,263,309,282,E,1.0
02_2021011311160485,309,282,313,246,E,1.0
02_2021011311160485,397,85,382,68,E,1.0
02_2021011311160485,377,90,397,85,E,1.0
02_2021011311160485,377,90,382,68,E,1.0
02_2021011311160485,370,142,373,123,E,1.0
02_2021011311160485,370,142,353,120,E,1.0
02_2021011311160485,353,120,373,123,E,1.0
02_2021011311160485,404,136,373,123,E,1.0
02_2021011311160485,404,136,370,142,E,1.0
02_2021011311160485,330,169,322,145,E,1.0
02_2021011311160485,322,145,297,146,E,1.0
02_2021011311160485,280,169,297,146,E,1.0
02_2021011311160485,324,206,305,213,E,1.0
02_2021011311160485,301,232,305,213,E,1.0
02_2021011311160485,282,229,305,213,E,1.0
02_2021011311160485,335,227,324,206,E,1.0
02_2021011311160485,335,227,305,213,E,1.0
02_2021011311160485,335,227,301,232,E,1.0
02_2021011311160485,313,246,335,227,E,1.0
02_2021011311160485,297,146,305,128,E,1.0
02_2021011311160485,297,146,286,131,E,1.0
02_2021011311160485,286,131,305,128,E,1.0
02_2021011311160485,322,145,305,128,E,1.0
02_2021011311160485,285,94,304,71,E,0.96
02_2021011311160485,285,94,284,74,E,0.96
02_2021011311160485,284,74,304,71,E,0.96
02_2021011311160485,314,93,304,71,E,0.96
02_2021011311160485,314,93,285,94,E,0.96
02_2021011311160485,273,212,271,193,E,1.0
02_2021011311160485,235,160,249,147,E,0.64
02_2021011311160485,215,116,235,124,A,0.68
02_2021011311160485,235,124,258,118,E,0.96
02_2021011311160485,258,118,249,147,E,1.0
02_2021011311160485,357,37,324,20,E,0.92
02_2021011311160485,432,13,422,44,E,1.0
02_2021011311160485,93,511,69,511,E,0.74
02_2021011311160485,93,511,71,530,E,0.52
02_2021011311160485,93,511,89,534,E,0.84
02_2021011311160485,121,501,93,511,E,0.62
02_2021011311160485,113,533,93,511,E,0.84
02_2021011311160485,121,501,113,533,E,0.62
02_2021011311160485,157,446,146,475,E,0.96
02_2021011311160485,146,475,138,458,E,0.96
02_2021011311160485,157,446,138,458,E,0.96
02_2021011311160485,337,579,368,572,E,1.0
02_2021011311160485,450,572,470,572,E,1.0
02_2021011311160485,465,548,450,572,E,1.0
02_2021011311160485,430,549,450,572,E,1.0
02_2021011311160485,430,549,465,548,E,1.0
02_2021011311160485,465,548,470,572,E,1.0
02_2021011311160485,421,566,398,574,E,1.0
02_2021011311160485,402,545,421,566,E,1.0
02_2021011311160485,430,549,402,545,E,1.0
02_2021011311160485,430,549,421,566,E,1.0
02_2021011311160485,402,545,398,574,E,1.0
02_2021011311160485,421,566,450,572,E,1.0
02_2021011311160485,412,520,402,545,E,1.0
02_2021011311160485,412,520,392,521,E,1.0
02_2021011311160485,412,520,430,549,E,1.0
02_2021011311160485,486,554,470,572,E,1.0
02_2021011311160485,465,548,486,554,E,1.0
02_2021011311160485,466,529,486,554,E,1.0
02_2021011311160485,466,529,465,548,E,1.0
02_2021011311160485,442,433,453,457,E,1.0
02_2021011311160485,453,457,479,457,E,1.0
02_2021011311160485,439,330,442,349,E,1.0
02_2021011311160485,439,330,460,349,E,1.0
